2024-04-15 15:21:46 | INFO | model_worker | Loading the model ['chatglm3-6b'] on worker 64ceee6e ...
2024-04-15 17:10:15 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:11:00 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:11:45 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:12:30 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:13:15 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:14:01 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:14:46 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:15:31 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:16:16 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:17:01 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:17:46 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:18:31 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:19:16 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:20:01 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:20:46 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:21:31 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:22:16 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:23:01 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:23:46 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:24:31 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:25:16 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:26:01 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:26:46 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:27:31 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:28:17 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:29:02 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:29:47 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:30:32 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:31:17 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:32:02 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:32:47 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:33:32 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:34:17 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:35:02 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:35:47 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:36:32 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:37:17 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:38:02 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:38:47 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:39:32 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:40:17 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:41:02 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:41:47 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:42:32 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:43:17 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:44:02 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:44:48 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:45:33 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:46:18 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:47:03 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:47:48 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:48:33 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:49:18 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:50:03 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:50:48 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:51:33 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:52:18 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:53:03 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:53:48 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:54:33 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:55:18 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:56:03 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:56:48 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:57:33 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:58:18 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:59:03 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 17:59:48 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:00:33 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:01:18 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:02:03 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:02:48 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:03:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:04:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:05:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:05:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:06:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:07:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:08:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:08:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:09:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:10:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:11:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:11:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:12:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:13:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:14:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:14:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:15:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:16:19 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:17:04 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:17:49 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:18:34 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:19:20 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:20:05 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:20:50 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:21:35 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:22:20 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:23:05 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:23:50 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:24:35 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:25:20 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:26:05 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:26:50 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:27:35 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:28:20 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:29:05 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:29:50 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:30:35 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:31:20 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:32:05 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:32:50 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:33:35 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:34:21 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:35:06 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:35:51 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:36:36 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:37:21 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:38:06 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
2024-04-15 18:38:51 | INFO | model_worker | Send heart beat. Models: ['chatglm3-6b']. Semaphore: Semaphore(value=5, locked=False). call_ct: 2. worker_id: 64ceee6e. 
